index,prediction,ground_truth
3669,yes,yes
3671,they are round,round
3673,gu10 led bulbs,led
3677,light bulb,light
3685,,glass
3687,light bulb,light bulb
3690,a light bulb,light
3691,light bulb,light bulb
3696,gu10 led bulb,led
3697,a led bulb,led
3698,they are round,round
3699,2,2
3712,,25
3714,white,white
3718,gu10 led bulbs,led
3721,they are all white,white
3722,its a round bulb,bulb
3723,they are a round shape,round
3728,g4 led bulb,led
3730,a light bulb,light
3738,white,white
3739,metal,metal
3741,green,green
3743,yes,yes
3745,metal,metal
3746,white,white
3748,a notebook,notebook
3756,cork,cork
3761,plastic,plastic
3763,a white envelope,envelope
3765,black,black
3772,yes,yes
3775,slime activator,slime
3781,100,100
3785,a notebook,notebook
3792,paper,paper
3796,1 roll,1
3798,product is a pencil holder,pen
3806,plastic,plastic
3808,yes,yes
3825,2021,2021
3828,plastic,plastic
3834,blue,blue
3836,black,black
3840,amazon basics rubber bands,rubber
3850,,office products
3861,office stapler,stapler
3862,,901v
3870,plastic,plastic
3873,,office products
3878,black,black
3879,green,green
3882,plastic,plastic
3885,plastic,plastic
3898,,circular
3903,,yellow
3906,white,white
3912,,office products
3919,this is a metal mesh desk organizer,desk
3924,2,2
3927,yes,yes
3928,,plastic
3934,metal,metal
3937,pink,pink
3938,a4 paper,paper
3940,yes,yes
3941,yes,yes
3942,yes,yes
3943,elephant,elephant
3944,yes,yes
3945,yes,yes
3946,green,green
3947,yes,yes
3948,,purple
3950,yes,yes
3951,,safari
3952,blue flowers,blue
3953,orange,orange
3954,black and white chevron pattern,chevron
3955,blue,blue
3956,yellow,yellow
3957,yes,yes
3958,,brown
3959,yes,yes
3960,green,green
3961,yes,yes
3962,yes,yes
3963,yes,yes
3965,w,w
3967,red glitter,red
3968,yes,yes
3969,yes,yes
3971,blue,blue
3972,yes,yes
3973,a cat,cat
3976,yes,yes
3977,yes,yes
3978,black and white,black
3979,blue,blue
3980,yes,yes
3981,,heart
3983,yes,yes
3984,orange,orange
3985,yes,yes
3986,yes,yes
3987,yellow,yellow
3988,yes,yes
3989,yes,yes
3990,yes,yes
3992,hearts,hearts
3993,love,love
3994,yes,yes
3995,yes,yes
3997,yes,yes
4001,hearts,heart
4003,black,black
4004,black,black
4005,pink,pink
4008,heart,hearts
4009,yes,yes
4010,yes,yes
4012,yes,yes
4013,yes,yes
4014,yes,yes
4015,yes,yes
4016,yes,yes
4020,black,black
4021,yes,yes
4022,yes,yes
4023,yes,yes
4024,orange,orange
4025,lion,lion
4026,yes,yes
4027,yes,yes
4028,yes,yes
4029,yes,yes
4030,red,red
4031,black,black
4032,yes,yes
4033,yes,yes
4034,yes,yes
4035,yes,yes
4036,yes,yes
4037,wood,wood
4038,yes,yes
4039,yes,yes
4040,black,black
4041,yes,yes
4042,yes,yes
4043,pink,pink
4044,gold,gold
4045,blue flowers,blue
4046,yes,yes
4047,yes,yes
4048,gold,gold
4049,yes,yes
4051,yes,yes
4052,,drawings
4053,yes,yes
4054,a teddy bear,bear
4055,red,red
4056,yes,yes
4057,yes,yes
4059,yes,yes
4060,yes,yes
4062,yes,yes
4064,yes,yes
4065,yes,yes
4066,yes,yes
4068,yes,yes
4069,pink,pink
4070,yes,yes
4071,yes,yes
4072,yes,yes
4073,yes,yes
4074,red,red
4075,pink,pink
4076,,black
4077,yes,yes
4079,yes,yes
4080,yes,yes
4081,yes,yes
4082,black,black
4083,lavender,lavender
4084,yes,yes
4085,yes,yes
4086,yes,yes
4087,yes,yes
4088,black,black
4090,yes,yes
4091,yes,yes
4094,lion,lion
4095,yes,yes
4097,blue,blue
4098,yes,yes
4099,yes,yes
4100,yes,yes
4101,it is a brown bear,brown
4102,yes,yes
4103,yes,yes
4105,yes,yes
4107,yellow,yellow
4108,yes,yes
4110,red,red
4111,yes,yes
4112,yes,yes
4113,the background color of the case is blue,blue
4114,yes,yes
4116,orange,orange
4117,black,black
4118,yes,yes
4119,blue,blue
4120,cracked,cracked
4121,yes,yes
4122,red,red
4123,black,black
4125,yes,yes
4126,yes,yes
4127,red,red
4128,yes,yes
4130,heart,heart
4132,yes,yes
4133,yes,yes
4134,red roses,red
4135,yes,yes
4137,yes,yes
4138,red,red
4139,pink,pink
4140,black,black
4141,black,black
4143,yes,yes
4144,yes,yes
4145,blue,blue
4146,yes,yes
4147,black,black
4148,orange,orange
4149,orange,orange
4150,orange,orange
4152,yes,yes
4153,yes,yes
4154,yes,yes
4155,black,black
4156,red,red
4157,heart,heart
4158,blue,blue
4159,yes,yes
4161,blue,blue
4163,yes,yes
4164,yes,yes
4165,yes,yes
4166,yes,yes
4167,yes,yes
4168,,triangular
4169,blue butterflies,blue
4170,the letter r is a heart,heart
4171,yes,yes
4172,black,black
4174,panda,panda
4176,yes,yes
4178,yellow,yellow
4179,black,black
4180,yes,yes
4181,yes,yes
4182,yes,yes
4183,yes,yes
4184,yes,yes
4185,yes,yes
4186,blue,blue
4187,yes,yes
4188,yes,yes
4189,yes,yes
4190,yes,yes
4191,yes,yes
4192,yellow,yellow
4193,yes,yes
4194,yes,yes
4195,yes,yes
4196,yes,yes
4197,yes,yes
4198,blue,blue
4199,yes,yes
4200,red and pink flowers,pink
4202,yes,yes
4203,,pink
4204,yes,yes
4205,yes,yes
4206,yes,yes
4207,yes,yes
4208,wood,wood
4209,yes,yes
4210,pink,pink
4211,the background color is blue,blue
4212,yes,yes
4213,black,black
4214,yes,yes
4215,yes,yes
4216,yes,yes
4217,yes,yes
4219,yes,yes
4220,blue,blue
4221,yes,yes
4222,the stripe is red blue and white,red
4223,yes,yes
4224,yes,yes
4226,yes,yes
4227,yes,yes
4228,yes,yes
4230,red,red
4232,,pink
4234,graffiti,graffiti
4235,yes,yes
4236,,brown
4237,yes,yes
4238,the hearts are blue and the birds are red,red
4240,red,red
4243,blue,blue
4244,yes,yes
4245,orange,orange
4246,yes,yes
4249,pink,pink
4250,black,black
4252,yes,yes
4253,blue,blue
4254,yes,yes
4255,yes,yes
4256,black,black
4257,yes,yes
4258,yes,yes
4259,yes,yes
4261,yes,yes
4262,pink,pink
4263,black,black
4264,yes,yes
4265,yes,yes
4266,yes,yes
4267,black,black
4268,red,red
4269,yes,yes
4274,orange,orange
4275,yes,yes
4276,yes,yes
4277,the background is black,black
4278,yes,yes
4280,black,black
4281,black,black
4283,orange,orange
4284,yes,yes
4285,yes,yes
4286,pink flower,pink
4287,yes,yes
4288,black,black
4289,black,black
4291,yes,yes
4292,blue butterflies,blue
4293,black,black
4294,yes,yes
4295,yes,yes
4297,the case design is a colorful abstract painting,abstract
4298,the punish skull,skull
4299,yes,yes
4300,pink,pink
4301,yes,yes
4302,yes,yes
4304,black and white panda,white
4305,green,green
4306,yes,yes
4307,red cardinal,red
4308,orange,orange
4309,black,black
4310,yes,yes
4311,heart shape,heart
4312,the sky is blue and the stars are red,blue
4313,,clear
4314,brown,brown
4316,black,black
4317,yes,yes
4318,yes,yes
4319,black,black
4321,tiger,tiger
4322,yes,yes
4323,yes,yes
4324,yes,yes
4326,yes,yes
4327,yes,yes
4328,blue,blue
4329,black and white,black
4330,red,red
4331,yes,yes
4332,blue,blue
4333,yes,yes
4334,yes,yes
4336,blue,blue
4337,black,black
4338,purple flowers,purple
4339,green,green
4342,yes,yes
4343,yes,yes
4344,brown,brown
4345,yes,yes
4348,panda,pandas
4349,black,black
4350,orange,orange
4351,yes,yes
4353,multicolor,multicolor
4354,h,h
4355,yes,yes
4356,black,black
4357,pink,pink
4358,yes,yes
4359,yes,yes
4360,black,black
4362,yes,yes
4363,red roses,red
4364,blue moon,blue
4365,yes,yes
4366,black,black
4368,blue,blue
4369,black,black
4370,black and white,white
4371,yes,yes
4372,yes,yes
4373,yes,yes
4374,yes,yes
4375,yes,yes
4376,,wood
4377,c,c
4378,orange,orange
4380,black,black
4381,red,red
4383,yes,yes
4385,yes,yes
4387,,rectangular
4388,yes,yes
4389,red yellow blue green purple,yellow
4390,pink,pink
4391,blue sky,blue
4392,yes,yes
4393,yes,yes
4394,yes,yes
4396,yes,yes
4397,red glitter,red
4398,,rectangle
4399,yes,yes
4400,hearts,hearts
4403,yes,yes
4405,black,black
4406,green,green
4408,yes,yes
4410,yes,yes
4412,yes,yes
4413,yes,yes
4414,black,black
4415,green,green
4416,,rectangle
4417,the sky is blue,blue
4418,black,black
4419,books,books
4421,bear,bear
4422,yes,yes
4423,circles,circle
4425,gold glitter,gold
4426,yes,yes
4427,yes,yes
4428,yes,yes
4429,yes,yes
4430,yes,yes
4431,lion,lion
4432,the pattern is a combination of abstract and geometric shapes,abstract
4433,black and white,black
4434,white flowers,white
4435,black,black
4437,blue,blue
4438,yellow,yellow
4439,yes,yes
4440,yes,yes
4441,yes,yes
4442,blue and yellow,yellow
4444,yes,yes
4445,yes,yes
4447,yes,yes
4448,pink,pink
4450,yes,yes
4451,it is a cup with a smiley face,cup
4452,blue,blue
4453,,brown
4456,purple flowers,purple
4457,black,black
4459,heart,heart
4461,yes,yes
4462,the number 4,number
4463,yes,yes
4464,yes,yes
4468,pink,pink
4469,orange,orange
4470,yes,yes
4471,black,black
4472,orange,orange
4473,yellow,yellow
4475,pink,pink
4476,yes,yes
4477,a cat,cat
4478,yes,yes
4479,yes,yes
4480,yes,yes
4481,yes,yes
4482,yes,yes
4483,yes,yes
4484,white,white
4485,yes,yes
4486,yes,yes
4487,pink,pink
4488,autumn,autumn
4489,white flowers,white
4491,yes,yes
4492,black,black
4493,pink,pink
4494,black,black
4496,yes,yes
4497,yellow,yellow
4498,yes,yes
4499,m,m
4500,yes,yes
4502,black and white,black
4503,purple,purple
4504,purple flowers,purple
4505,orange,orange
4506,yes,yes
4508,gold butterflies,gold
4510,yes,yes
4511,yes,yes
4513,yes,yes
4515,pink,pink
4516,yes,yes
4517,heart,heart
4518,yes,yes
4519,yes,yes
4520,yes,yes
4521,white,white
4522,yes,yes
4523,black,black
4524,yes,yes
4525,yellow,yellow
4527,,hearts
4528,yes,yes
4529,blue butterfly,blue
4530,black,black
4531,yes,yes
4532,yes,yes
4533,woven basket,woven
4534,yes,yes
4535,yes,yes
4536,red green blue,red
4537,yes,yes
4538,yes,yes
4539,pink,pink
4542,motorcycle,motorcycle
4543,yes,yes
4544,yes,yes
4545,yes,yes
4546,the shape of the design is a heart,heart
4547,white,white
4549,red glitter with a crown,red
4550,black,black
4551,m,m
4552,yes,yes
4553,yes,yes
4554,yes,yes
4555,blue,blue
4557,yes,yes
4558,blue sky with stars,blue
4559,yes,yes
4560,yes,yes
4561,yes,yes
4562,yes,yes
4563,yes,yes
4566,yes,yes
4567,pink,pink
4568,heart,heart
4570,the letter r is a heart,heart
4571,yellow,yellow
4573,yes,yes
4574,yes,yes
4575,the sky is blue,blue
4576,yes,yes
4577,yes,yes
4578,yes,yes
4579,red,red
4580,blue,blue
4582,pink,pink
4583,yes,yes
4584,a white dog,dog
4585,yes,yes
4586,black,black
4587,blue butterfly,blue
4588,,vertical
4589,red blue white black green,red
4590,yes,yes
4591,orange,orange
4592,pink flowers,pink
4593,yes,yes
4594,yes,yes
4595,yes,yes
4597,yes,yes
4598,red flower,red
4599,s,s
4600,black,black
4601,yes,yes
4602,,flowers
4603,yes,yes
4604,yes,yes
4606,black,black
4607,black,black
4608,yes,yes
4609,black and white,white
4610,black,black
4611,pink flowers,pink
4612,yes,yes
4613,pink background,pink
4615,yes,yes
4616,black,black
4618,yes,yes
4619,black,black
4620,yes,yes
4621,yes,yes
4622,yes,yes
4623,red hearts,red
4624,black,black
4625,yes,yes
4626,blue,blue
4627,yes,yes
4628,yes,yes
4629,yes,yes
4630,yes,yes
4631,purple,purple
4632,yes,yes
4633,yes,yes
4634,black,black
4635,yes,yes
4636,yes,yes
4637,yes,yes
4638,yes,yes
4639,red,red
4640,yes,yes
4641,yes,yes
4642,yes,yes
4643,yes,yes
4644,it is a pattern of squares and circles,square
4645,blue,blue
4646,yes,yes
4647,black and white,black
4648,yes,yes
4649,yes,yes
4650,yes,yes
4651,red,red
4652,yes,yes
4653,yes,yes
4654,white,white
4655,pink,pink
4656,red,red
4657,red yellow pink white green,red
4658,yes,yes
4659,yes,yes
4661,wood,wood
4662,yes,yes
4663,yes,yes
4666,red,red
4667,black,black
4671,yes,yes
4672,pink,pink
4673,yes,yes
4675,,black
4676,yes,yes
4677,black,black
4678,yes,yes
4679,yes,yes
4680,yes,yes
4682,red,red
4683,pink,pink
4684,black,black
4685,yes,yes
4686,yes,yes
4687,yes,yes
4688,yes,yes
4689,pink,pink
4690,yes,yes
4691,yes,yes
4692,black,black
4693,yellow,yellow
4694,red yellow green blue pink,green
4695,yes,yes
4697,purple,purple
4698,red and white,red
4699,yes,yes
4700,yes,yes
4701,yes,yes
4702,yes,yes
4705,yellow,yellow
4706,yes,yes
4707,red,red
4708,pink flowers,pink
4710,red,red
4712,yes,yes
4713,yes,yes
4714,black and white,black
4715,yes,yes
4716,yes,yes
4717,pink tulips,pink
4719,,hearts
4720,yes,yes
4722,yes,yes
4724,yes,yes
4725,blue,blue
4726,yes,yes
4727,yes,yes
4728,wood,wood
4729,yes,yes
4730,,stars
4731,yes,yes
4732,yes,yes
4733,goose,goose
4734,,black
4736,orange,orange
4737,yes,yes
4739,yes,yes
4740,yellow,yellow
4741,purple,purple
4742,yes,yes
4743,yes,yes
4744,gold,gold
4745,yes,yes
4746,yes,yes
4747,orange,orange
4748,motorcycle,motorcycle
4750,yes,yes
4751,yes,yes
4752,yes,yes
4753,yes,yes
4754,blue,blue
4755,black and white,black
4756,black and white,black
4757,yes,yes
4758,orange,orange
4759,yes,yes
4760,yes,yes
4761,black,black
4762,yes,yes
4763,yes,yes
4765,black,black
4766,yes,yes
4768,yes,yes
4769,pink,pink
4770,yes,yes
4771,yes,yes
4773,yes,yes
4774,black and white,white
4776,yes,yes
4777,yes,yes
4778,yes,yes
4779,yes,yes
4780,orange,orange
4781,black,black
4783,yes,yes
4784,black,black
4785,yes,yes
4786,the case predominantly is a pink flamingo pattern,pink
4788,yes,yes
4789,yes,yes
4791,yes,yes
4792,black,black
4794,yes,yes
4795,floral pattern,floral
4796,yes,yes
4797,yes,yes
4798,black,black
4799,yes,yes
4800,yes,yes
4801,,white
4802,yes,yes
4803,orange,orange
4804,yes,yes
4805,black,black
4806,yes,yes
4809,purple,purple
4810,yes,yes
4813,yes,yes
4814,pink,pink
4818,,heart
4819,black,black
4820,yes,yes
4821,black,black
4823,yes,yes
4824,yes,yes
4826,blue,blue
4828,yes,yes
4829,green leaves,green
4830,yes,yes
4832,the background is a blue sky with a full moon,blue
4833,yes,yes
4834,yes,yes
4836,the background is pink,pink
4838,black,black
4839,,wood
4842,blue,blue
4843,yes,yes
4844,orange,orange
4846,lion,lion
4847,yes,yes
4851,yes,yes
4852,blue moon,blue
4854,a cat,cat
4856,black,black
4857,yes,yes
4858,pink,pink
4860,yes,yes
4861,yes,yes
4862,pink,pink
4863,black,black
4864,the shape of the case is a heart with stars,heart
4865,the case is made of brown wood and the leaf,brown
4866,black,black
4867,blue,blue
4868,pink,pink
4869,yes,yes
4870,yes,yes
4871,black,black
4872,yes,yes
4874,wood,wood
4875,yes,yes
4876,yes,yes
4877,yes,yes
4878,black,black
4879,yes,yes
4881,it is a pink case with black swirls,pink
4883,yes,yes
4884,yes,yes
4885,aquarius,aquarius
4886,yes,yes
4887,yes,yes
4888,panda bear,panda
4889,yes,yes
4890,yes,yes
4891,yes,yes
4892,a butterfly,butterfly
4893,unicorn,unicorn
4894,bear,bears
4895,yes,yes
4896,pink,pink
4897,blue,blue
4898,yes,yes
4901,the case is yellow,yellow
4902,yes,yes
4903,squirrel,squirrel
4904,yes,yes
4905,the background is a blue sky with a full moon,blue
4906,yes,yes
4908,,floral
4909,yes,yes
4910,yes,yes
4911,yes,yes
4912,blue peacock,blue
4913,yes,yes
4914,yes,yes
4916,yes,yes
4917,orange,orange
4918,pink and blue,pink
4919,the image background is a desert scene with a pair,desert
4922,yes,yes
4923,yes,yes
4924,black,black
4925,a tree and a building,tree
4927,orange,orange
4928,yes,yes
4929,blue hydrangea,blue
4930,yes,yes
4931,yes,yes
4932,yes,yes
4933,green,green
4934,yes,yes
4937,white,white
4940,yes,yes
4941,white,white
4944,purple,purple
4945,black,black
4947,light blue,blue
4948,beige,beige
4950,white,white
4951,black and white geometric pattern,geometric
4952,they are all purple,purple
4953,blue,blue
4954,black,black
4955,white,white
4957,white,white
4958,gingham,gingham
4960,purple,purple
4961,blue,blue
4962,yes,yes
4963,white,white
4964,bath towels,towels
4966,this drain is a bronze finish,bronze
4967,yes,yes
4969,white,white
4970,white,white
4972,white,white
4973,navy,navy
4975,square,square
4976,purple,purple
4977,they are all purple,purple
4981,it is a pink color,pink
4982,white,white
4983,burgundy,burgundy
4984,yes,yes
4985,beige,beige
4986,yes,yes
4987,beige,beige
4989,blue,blue
4990,white,white
4991,grey,grey
4993,yes,yes
4995,yes,yes
4996,blue,blue
4997,grey,grey
4999,white,white
5000,white,white
5001,pink,pink
5003,white,white
5004,blue,blue
5005,black,black
5006,yes,yes
5009,they are beige,beige
5010,square,square
5013,blue,blue
5014,yes,yes
5015,yes,yes
5017,polka dot,polka
5018,black,black
5020,dinosaurs,dinosaur
5024,yes,yes
5026,white,white
5027,cars,cars
5028,yes,yes
5029,stripes,stripes
5032,yes,yes
5033,red,red
5034,blue,blue
5035,white,white
5036,its a round shape,round
5040,blue,blue
5042,navy,navy
5043,yes,yes
5044,the end is a round shape,round
5045,white,white
5047,yes,yes
5049,white,white
5050,yes,yes
5051,yes,yes
5053,yes,yes
5055,yes,yes
5056,blue,blue
5057,green,green
5058,white,white
5061,blue,blue
5062,gray and white chevron pattern,chevron
5063,purple,purple
5065,the pattern is a geometric pattern,geometric
5066,purple,purple
5067,red,red
5068,white,white
5069,yes,yes
5070,white,white
5071,white,white
5072,pillow is square,square
5073,yes,yes
5074,white,white
5078,blue,blue
5080,plaid,plaid
5081,its a pattern of a chevron pattern,chevron
5082,yes,yes
5083,the towels are in a square shape,square
5085,white,white
5086,elephants,elephants
5087,black,black
5088,white,white
